here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 47340485 28456
INST_RETIRED 12612252 23285
MEM_INST_RETIRED.ALL_LOADS 3691640 24641
MEM_INST_RETIRED.ALL_STORES 600883 4584
L1D.REPLACEMENT 957569 24856
L2_LINES_IN.ALL 617769 79410
IDQ_UOPS_NOT_DELIVERED.CORE 22143172 396562
UOPS_ISSUED.ANY 27980102 307217
INT_MISC.RECOVERY_CYCLES_ANY 1889993 28374
UOPS_RETIRED.RETIRE_SLOTS 7537939 51391
CYCLE_ACTIVITY.STALLS_MEM_ANY 9428917 220461
EXE_ACTIVITY.BOUND_ON_STORES 139800 5222
EXE_ACTIVITY.1_PORTS_UTIL 0 0
EXE_ACTIVITY.2_PORTS_UTIL 1697838 9667
EXE_ACTIVITY.EXE_BOUND_0_PORTS 102512 5302
CYCLE_ACTIVITY.STALLS_L1D_MISS 0 0
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 241670213 3016966
INST_RETIRED 93044982 9693041
MEM_INST_RETIRED.ALL_LOADS 20333225 900263
MEM_INST_RETIRED.ALL_STORES 4214559 776750
L1D.REPLACEMENT 5764156 264257
L2_LINES_IN.ALL 4217599 411211
IDQ_UOPS_NOT_DELIVERED.CORE 147692779 8871930
UOPS_ISSUED.ANY 250740879 8566038
INT_MISC.RECOVERY_CYCLES_ANY 13599807 4083739
UOPS_RETIRED.RETIRE_SLOTS 138359064 59551860
CYCLE_ACTIVITY.STALLS_MEM_ANY 87146299 25627648
EXE_ACTIVITY.BOUND_ON_STORES 6936514 12766572
EXE_ACTIVITY.1_PORTS_UTIL 30589387 10125548
EXE_ACTIVITY.2_PORTS_UTIL 24375385 417562
EXE_ACTIVITY.EXE_BOUND_0_PORTS 1325629 468833
CYCLE_ACTIVITY.STALLS_L1D_MISS 69096036 15904819
CYCLE_ACTIVITY.STALLS_L2_MISS 63590426 9229937
CYCLE_ACTIVITY.STALLS_L3_MISS 29352253 6819181
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3501 2686
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 38993599 10249974


CPU_CLK_UNHALTED 379761975 50674254
INST_RETIRED 393970184 49316787
MEM_INST_RETIRED.ALL_LOADS 58781143 31983008
MEM_INST_RETIRED.ALL_STORES 8744601 7564767
L1D.REPLACEMENT 9381928 2096300
L2_LINES_IN.ALL 7594107 2157424
IDQ_UOPS_NOT_DELIVERED.CORE 190483476 115304108
UOPS_ISSUED.ANY 502947063 81396598
INT_MISC.RECOVERY_CYCLES_ANY 18029652 10204266
UOPS_RETIRED.RETIRE_SLOTS 375163489 69863265
CYCLE_ACTIVITY.STALLS_MEM_ANY 129088381 54452479
EXE_ACTIVITY.BOUND_ON_STORES 16271320 21370947
EXE_ACTIVITY.1_PORTS_UTIL 38873811 24592505
EXE_ACTIVITY.2_PORTS_UTIL 41648299 16751554
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2691335 2135005
CYCLE_ACTIVITY.STALLS_L1D_MISS 87331437 50111215
CYCLE_ACTIVITY.STALLS_L2_MISS 83723550 44002317
CYCLE_ACTIVITY.STALLS_L3_MISS 42789500 20494924
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 5484 4845
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 55413132 29166875


CPU_CLK_UNHALTED 578667563 16991635
INST_RETIRED 448701277 54820917
MEM_INST_RETIRED.ALL_LOADS 75672044 41555925
MEM_INST_RETIRED.ALL_STORES 11317833 9685099
L1D.REPLACEMENT 14225372 2579744
L2_LINES_IN.ALL 11117394 2642341
IDQ_UOPS_NOT_DELIVERED.CORE 338375061 69438120
UOPS_ISSUED.ANY 695136107 111014934
INT_MISC.RECOVERY_CYCLES_ANY 33078333 14426853
UOPS_RETIRED.RETIRE_SLOTS 434054881 69499959
CYCLE_ACTIVITY.STALLS_MEM_ANY 220734688 75987978
EXE_ACTIVITY.BOUND_ON_STORES 17275309 27285308
EXE_ACTIVITY.1_PORTS_UTIL 72353594 34776352
EXE_ACTIVITY.2_PORTS_UTIL 64678622 20937434
EXE_ACTIVITY.EXE_BOUND_0_PORTS 4145671 2655065
CYCLE_ACTIVITY.STALLS_L1D_MISS 162973106 73196741
CYCLE_ACTIVITY.STALLS_L2_MISS 154773377 64035416
CYCLE_ACTIVITY.STALLS_L3_MISS 78942060 30459358
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 13960 9907
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 106012482 44163177


CPU_CLK_UNHALTED 776924223 27076929
INST_RETIRED 504293698 63587691
MEM_INST_RETIRED.ALL_LOADS 92845147 49542168
MEM_INST_RETIRED.ALL_STORES 14038859 11449734
L1D.REPLACEMENT 19238138 3016729
L2_LINES_IN.ALL 15107734 3237232
IDQ_UOPS_NOT_DELIVERED.CORE 484608711 99240466
UOPS_ISSUED.ANY 886388327 134897067
INT_MISC.RECOVERY_CYCLES_ANY 47449018 17523930
UOPS_RETIRED.RETIRE_SLOTS 493211938 128600725
CYCLE_ACTIVITY.STALLS_MEM_ANY 311938540 93139724
EXE_ACTIVITY.BOUND_ON_STORES 18375561 32126904
EXE_ACTIVITY.1_PORTS_UTIL 104519483 41789294
EXE_ACTIVITY.2_PORTS_UTIL 87107363 24344716
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5799359 3118546
CYCLE_ACTIVITY.STALLS_L1D_MISS 231783704 87049355
CYCLE_ACTIVITY.STALLS_L2_MISS 223161417 78695571
CYCLE_ACTIVITY.STALLS_L3_MISS 113723933 37246287
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 23986 17695
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 154505180 54272107


CPU_CLK_UNHALTED 971753592 33588488
INST_RETIRED 558983161 49579198
MEM_INST_RETIRED.ALL_LOADS 109649760 56590889
MEM_INST_RETIRED.ALL_STORES 17242795 12998253
L1D.REPLACEMENT 23899841 3391782
L2_LINES_IN.ALL 18483323 3650432
IDQ_UOPS_NOT_DELIVERED.CORE 610959000 117281745
UOPS_ISSUED.ANY 1126584156 157188879
INT_MISC.RECOVERY_CYCLES_ANY 59678499 21889574
UOPS_RETIRED.RETIRE_SLOTS 612992150 90232678
CYCLE_ACTIVITY.STALLS_MEM_ANY 395028445 108533319
EXE_ACTIVITY.BOUND_ON_STORES 22926887 39835290
EXE_ACTIVITY.1_PORTS_UTIL 134049945 47797484
EXE_ACTIVITY.2_PORTS_UTIL 107857903 27983343
EXE_ACTIVITY.EXE_BOUND_0_PORTS 7290621 3543813
CYCLE_ACTIVITY.STALLS_L1D_MISS 298496242 98509274
CYCLE_ACTIVITY.STALLS_L2_MISS 281102594 88241811
CYCLE_ACTIVITY.STALLS_L3_MISS 141042524 42431072
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 29351 21299
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 193148773 61669063


CPU_CLK_UNHALTED 1114396286 85475415
INST_RETIRED 848140863 32088556
MEM_INST_RETIRED.ALL_LOADS 152150333 86573217
MEM_INST_RETIRED.ALL_STORES 21959394 20010067
L1D.REPLACEMENT 26610679 5320558
L2_LINES_IN.ALL 21073923 4887563
IDQ_UOPS_NOT_DELIVERED.CORE 637615438 141396605
UOPS_ISSUED.ANY 1511593985 130525745
INT_MISC.RECOVERY_CYCLES_ANY 62020091 29816810
UOPS_RETIRED.RETIRE_SLOTS 945778212 65201723
CYCLE_ACTIVITY.STALLS_MEM_ANY 424024119 155233978
EXE_ACTIVITY.BOUND_ON_STORES 26038643 44232741
EXE_ACTIVITY.1_PORTS_UTIL 143046019 63931016
EXE_ACTIVITY.2_PORTS_UTIL 123998542 38126803
EXE_ACTIVITY.EXE_BOUND_0_PORTS 7949120 4365878
CYCLE_ACTIVITY.STALLS_L1D_MISS 326862290 125741991
CYCLE_ACTIVITY.STALLS_L2_MISS 301666307 121929325
CYCLE_ACTIVITY.STALLS_L3_MISS 154647324 57347814
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 29538 25543
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 209439051 82843728


CPU_CLK_UNHALTED 1310795158 95919372
INST_RETIRED 903287356 50823749
MEM_INST_RETIRED.ALL_LOADS 169333525 95024415
MEM_INST_RETIRED.ALL_STORES 24886304 21771765
L1D.REPLACEMENT 31493138 5809809
L2_LINES_IN.ALL 24472884 5313886
IDQ_UOPS_NOT_DELIVERED.CORE 784342331 176469614
UOPS_ISSUED.ANY 1701615613 181448575
INT_MISC.RECOVERY_CYCLES_ANY 76720264 33621152
UOPS_RETIRED.RETIRE_SLOTS 1005596569 188342262
CYCLE_ACTIVITY.STALLS_MEM_ANY 510753609 171683559
EXE_ACTIVITY.BOUND_ON_STORES 27557782 48120286
EXE_ACTIVITY.1_PORTS_UTIL 174784669 70990123
EXE_ACTIVITY.2_PORTS_UTIL 146197412 41408193
EXE_ACTIVITY.EXE_BOUND_0_PORTS 9607236 4783655
CYCLE_ACTIVITY.STALLS_L1D_MISS 391913480 137985930
CYCLE_ACTIVITY.STALLS_L2_MISS 363828652 134003536
CYCLE_ACTIVITY.STALLS_L3_MISS 185075288 62672614
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 33282 28665
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 252351600 90898197


CPU_CLK_UNHALTED 1506881871 105464490
INST_RETIRED 959940912 26727337
MEM_INST_RETIRED.ALL_LOADS 186824002 102743409
MEM_INST_RETIRED.ALL_STORES 27798374 23412176
L1D.REPLACEMENT 36595611 6304005
L2_LINES_IN.ALL 28538796 5808599
IDQ_UOPS_NOT_DELIVERED.CORE 931154292 206301497
UOPS_ISSUED.ANY 1893625719 218230632
INT_MISC.RECOVERY_CYCLES_ANY 91557848 36899730
UOPS_RETIRED.RETIRE_SLOTS 1066251567 145731293
CYCLE_ACTIVITY.STALLS_MEM_ANY 599604414 186963283
EXE_ACTIVITY.BOUND_ON_STORES 29032243 51697204
EXE_ACTIVITY.1_PORTS_UTIL 207956386 78032733
EXE_ACTIVITY.2_PORTS_UTIL 169287644 44637413
EXE_ACTIVITY.EXE_BOUND_0_PORTS 11176150 5173135
CYCLE_ACTIVITY.STALLS_L1D_MISS 460688854 151207813
CYCLE_ACTIVITY.STALLS_L2_MISS 427856989 145737018
CYCLE_ACTIVITY.STALLS_L3_MISS 216553434 68034754
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 38423 35316
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 296822100 99024636


CPU_CLK_UNHALTED 1703643614 114618062
INST_RETIRED 1015270249 102281194
MEM_INST_RETIRED.ALL_LOADS 203946297 110035920
MEM_INST_RETIRED.ALL_STORES 30780897 24951346
L1D.REPLACEMENT 41321747 6728553
L2_LINES_IN.ALL 31736771 6279283
IDQ_UOPS_NOT_DELIVERED.CORE 1062260101 224961330
UOPS_ISSUED.ANY 2070295198 108685196
INT_MISC.RECOVERY_CYCLES_ANY 105104187 39586153
UOPS_RETIRED.RETIRE_SLOTS 1126791738 218078503
CYCLE_ACTIVITY.STALLS_MEM_ANY 682555501 199493426
EXE_ACTIVITY.BOUND_ON_STORES 30698494 55075692
EXE_ACTIVITY.1_PORTS_UTIL 238870378 83563067
EXE_ACTIVITY.2_PORTS_UTIL 191016820 47452787
EXE_ACTIVITY.EXE_BOUND_0_PORTS 12807468 5528106
CYCLE_ACTIVITY.STALLS_L1D_MISS 526137342 161685905
CYCLE_ACTIVITY.STALLS_L2_MISS 488008136 156714857
CYCLE_ACTIVITY.STALLS_L3_MISS 247150148 73481457
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 48845 44779
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 339791698 106898943


CPU_CLK_UNHALTED 1847245953 80558979
INST_RETIRED 1441864588 103910784
MEM_INST_RETIRED.ALL_LOADS 290121473 157305665
MEM_INST_RETIRED.ALL_STORES 30952390 27317775
L1D.REPLACEMENT 43970351 8985510
L2_LINES_IN.ALL 34543941 8131875
IDQ_UOPS_NOT_DELIVERED.CORE 1085216445 243767500
UOPS_ISSUED.ANY 2362031862 195410472
INT_MISC.RECOVERY_CYCLES_ANY 108317146 48320384
UOPS_RETIRED.RETIRE_SLOTS 1387588206 115646537
CYCLE_ACTIVITY.STALLS_MEM_ANY 721507183 237154149
EXE_ACTIVITY.BOUND_ON_STORES 41365557 68355544
EXE_ACTIVITY.1_PORTS_UTIL 248401221 100737619
EXE_ACTIVITY.2_PORTS_UTIL 207050590 57701174
EXE_ACTIVITY.EXE_BOUND_0_PORTS 13460281 6370964
CYCLE_ACTIVITY.STALLS_L1D_MISS 555578061 189846085
CYCLE_ACTIVITY.STALLS_L2_MISS 497547991 199054930
CYCLE_ACTIVITY.STALLS_L3_MISS 251655515 95294088
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 50752 48944
