here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 47995156 562151
INST_RETIRED 12231582 172197
MEM_INST_RETIRED.ALL_LOADS 3458448 112513
MEM_INST_RETIRED.ALL_STORES 520625 10616
L1D.REPLACEMENT 923504 20834
L2_LINES_IN.ALL 640031 15849
IDQ_UOPS_NOT_DELIVERED.CORE 6193519 76266
UOPS_ISSUED.ANY 24210070 182868
INT_MISC.RECOVERY_CYCLES_ANY 1064100 11802
UOPS_RETIRED.RETIRE_SLOTS 9262641 105029
CYCLE_ACTIVITY.STALLS_MEM_ANY 0 0
EXE_ACTIVITY.BOUND_ON_STORES 0 0
EXE_ACTIVITY.1_PORTS_UTIL 2447425 13235
EXE_ACTIVITY.2_PORTS_UTIL 1531013 3691
EXE_ACTIVITY.EXE_BOUND_0_PORTS 23299 630
CYCLE_ACTIVITY.STALLS_L1D_MISS 4631874 16750
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 248099580 2601496
INST_RETIRED 67233670 1390007
MEM_INST_RETIRED.ALL_LOADS 24133905 606042
MEM_INST_RETIRED.ALL_STORES 3886964 89031
L1D.REPLACEMENT 6808786 312486
L2_LINES_IN.ALL 5185476 159948
IDQ_UOPS_NOT_DELIVERED.CORE 44893962 1609878
UOPS_ISSUED.ANY 187307548 7476466
INT_MISC.RECOVERY_CYCLES_ANY 9263233 574703
UOPS_RETIRED.RETIRE_SLOTS 85614815 3856747
CYCLE_ACTIVITY.STALLS_MEM_ANY 136967642 5722620
EXE_ACTIVITY.BOUND_ON_STORES 51466 32902
EXE_ACTIVITY.1_PORTS_UTIL 29787559 921635
EXE_ACTIVITY.2_PORTS_UTIL 21801136 550707
EXE_ACTIVITY.EXE_BOUND_0_PORTS 529814 90165
CYCLE_ACTIVITY.STALLS_L1D_MISS 86404075 6031435
CYCLE_ACTIVITY.STALLS_L2_MISS 80031816 5459436
CYCLE_ACTIVITY.STALLS_L3_MISS 18222974 2123012
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 23919565 2497377


CPU_CLK_UNHALTED 420529967 54552364
INST_RETIRED 132910708 15174402
MEM_INST_RETIRED.ALL_LOADS 38959314 9324705
MEM_INST_RETIRED.ALL_STORES 8703874 2305293
L1D.REPLACEMENT 15333762 4574890
L2_LINES_IN.ALL 10949353 2864873
IDQ_UOPS_NOT_DELIVERED.CORE 118259311 53011939
UOPS_ISSUED.ANY 341187830 79579019
INT_MISC.RECOVERY_CYCLES_ANY 20510977 7158605
UOPS_RETIRED.RETIRE_SLOTS 149725246 33841186
