here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 47259537 447086
INST_RETIRED 2700980 48495
MEM_INST_RETIRED.ALL_LOADS 731815 9519
MEM_INST_RETIRED.ALL_STORES 264405 5835
L1D.REPLACEMENT 175137 0
L2_LINES_IN.ALL 422998 0
IDQ_UOPS_NOT_DELIVERED.CORE 3046889 612325
UOPS_ISSUED.ANY 4529838 415334
INT_MISC.RECOVERY_CYCLES_ANY 0 0
UOPS_RETIRED.RETIRE_SLOTS 0 0
CYCLE_ACTIVITY.STALLS_MEM_ANY 0 0
EXE_ACTIVITY.BOUND_ON_STORES 0 0
EXE_ACTIVITY.1_PORTS_UTIL 0 0
EXE_ACTIVITY.2_PORTS_UTIL 0 0
EXE_ACTIVITY.EXE_BOUND_0_PORTS 0 0
CYCLE_ACTIVITY.STALLS_L1D_MISS 0 0
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 218004465 3077257
INST_RETIRED 12732035 608139
MEM_INST_RETIRED.ALL_LOADS 3107306 554608
MEM_INST_RETIRED.ALL_STORES 1075240 374994
L1D.REPLACEMENT 759649 174090
L2_LINES_IN.ALL 1909503 450561
IDQ_UOPS_NOT_DELIVERED.CORE 16554639 6029332
UOPS_ISSUED.ANY 29574837 4567623
INT_MISC.RECOVERY_CYCLES_ANY 1150313 513232
UOPS_RETIRED.RETIRE_SLOTS 16263768 218614
CYCLE_ACTIVITY.STALLS_MEM_ANY 103589582 42561502
EXE_ACTIVITY.BOUND_ON_STORES 2119 1588
EXE_ACTIVITY.1_PORTS_UTIL 5321242 580151
EXE_ACTIVITY.2_PORTS_UTIL 3159552 819808
EXE_ACTIVITY.EXE_BOUND_0_PORTS 1233813 619722
CYCLE_ACTIVITY.STALLS_L1D_MISS 43411066 19395905
CYCLE_ACTIVITY.STALLS_L2_MISS 44564193 20027654
CYCLE_ACTIVITY.STALLS_L3_MISS 1008875 513515
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 1152457 591613


CPU_CLK_UNHALTED 416535772 4832531
INST_RETIRED 25381065 1037221
MEM_INST_RETIRED.ALL_LOADS 6689712 965884
MEM_INST_RETIRED.ALL_STORES 2497182 644277
L1D.REPLACEMENT 1752597 315568
L2_LINES_IN.ALL 4456305 815921
IDQ_UOPS_NOT_DELIVERED.CORE 37609177 9670003
UOPS_ISSUED.ANY 62942222 7450043
INT_MISC.RECOVERY_CYCLES_ANY 2601014 738671
UOPS_RETIRED.RETIRE_SLOTS 32776377 448851
CYCLE_ACTIVITY.STALLS_MEM_ANY 235559756 62047353
EXE_ACTIVITY.BOUND_ON_STORES 7214 11327
EXE_ACTIVITY.1_PORTS_UTIL 11389259 876069
EXE_ACTIVITY.2_PORTS_UTIL 6981815 1202777
EXE_ACTIVITY.EXE_BOUND_0_PORTS 2166828 940789
CYCLE_ACTIVITY.STALLS_L1D_MISS 104850983 29702629
CYCLE_ACTIVITY.STALLS_L2_MISS 106091478 29995129
CYCLE_ACTIVITY.STALLS_L3_MISS 1456372 888844
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 1686295 1038035


CPU_CLK_UNHALTED 614550719 6314856
INST_RETIRED 37937259 1369133
MEM_INST_RETIRED.ALL_LOADS 10223461 1278715
MEM_INST_RETIRED.ALL_STORES 4051571 907071
L1D.REPLACEMENT 2744724 420834
L2_LINES_IN.ALL 6996965 1086608
IDQ_UOPS_NOT_DELIVERED.CORE 58354657 12306312
UOPS_ISSUED.ANY 95880932 9511861
INT_MISC.RECOVERY_CYCLES_ANY 4030600 901086
UOPS_RETIRED.RETIRE_SLOTS 49511347 874117
CYCLE_ACTIVITY.STALLS_MEM_ANY 365393388 75923489
EXE_ACTIVITY.BOUND_ON_STORES 32446 49125
EXE_ACTIVITY.1_PORTS_UTIL 17518040 1123945
EXE_ACTIVITY.2_PORTS_UTIL 10845956 1514004
EXE_ACTIVITY.EXE_BOUND_0_PORTS 3090931 1176932
CYCLE_ACTIVITY.STALLS_L1D_MISS 166190036 37189712
CYCLE_ACTIVITY.STALLS_L2_MISS 168406162 37518544
CYCLE_ACTIVITY.STALLS_L3_MISS 1890248 1153012
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 2201307 1354643


CPU_CLK_UNHALTED 782537306 8495067
INST_RETIRED 47861398 1906793
MEM_INST_RETIRED.ALL_LOADS 12786656 1884850
MEM_INST_RETIRED.ALL_STORES 4967910 1315671
L1D.REPLACEMENT 3386943 644115
L2_LINES_IN.ALL 8635596 1657818
IDQ_UOPS_NOT_DELIVERED.CORE 71824115 19262008
UOPS_ISSUED.ANY 120458960 14806265
INT_MISC.RECOVERY_CYCLES_ANY 4823923 1473133
UOPS_RETIRED.RETIRE_SLOTS 63284030 1183919
CYCLE_ACTIVITY.STALLS_MEM_ANY 440854861 124964868
EXE_ACTIVITY.BOUND_ON_STORES 35582 59170
EXE_ACTIVITY.1_PORTS_UTIL 22246913 1773055
EXE_ACTIVITY.2_PORTS_UTIL 13554286 2390609
EXE_ACTIVITY.EXE_BOUND_0_PORTS 4329418 1846747
CYCLE_ACTIVITY.STALLS_L1D_MISS 202395974 58274052
CYCLE_ACTIVITY.STALLS_L2_MISS 208405331 58298261
CYCLE_ACTIVITY.STALLS_L3_MISS 2332463 1378563
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 2737159 1623291


CPU_CLK_UNHALTED 981174197 9766943
INST_RETIRED 60352198 2215130
MEM_INST_RETIRED.ALL_LOADS 16369924 2203336
MEM_INST_RETIRED.ALL_STORES 6398331 1527446
L1D.REPLACEMENT 4379549 750267
L2_LINES_IN.ALL 11179516 1932422
IDQ_UOPS_NOT_DELIVERED.CORE 92753140 22104092
UOPS_ISSUED.ANY 153202083 16890333
INT_MISC.RECOVERY_CYCLES_ANY 6268841 1654453
UOPS_RETIRED.RETIRE_SLOTS 79762077 1366063
CYCLE_ACTIVITY.STALLS_MEM_ANY 572773942 140735460
EXE_ACTIVITY.BOUND_ON_STORES 50387 70187
EXE_ACTIVITY.1_PORTS_UTIL 28545891 2042192
EXE_ACTIVITY.2_PORTS_UTIL 17573002 2716618
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5119776 2112864
CYCLE_ACTIVITY.STALLS_L1D_MISS 268803170 67020006
CYCLE_ACTIVITY.STALLS_L2_MISS 269037901 66028302
CYCLE_ACTIVITY.STALLS_L3_MISS 3068175 1827572
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 3611635 2158682


CPU_CLK_UNHALTED 1179394447 11290156
INST_RETIRED 72706680 2490699
MEM_INST_RETIRED.ALL_LOADS 19904106 2481394
MEM_INST_RETIRED.ALL_STORES 7821683 1720419
L1D.REPLACEMENT 5400327 850681
L2_LINES_IN.ALL 13840488 2201691
IDQ_UOPS_NOT_DELIVERED.CORE 113715639 24592246
UOPS_ISSUED.ANY 186527032 18892088
INT_MISC.RECOVERY_CYCLES_ANY 7688210 1816770
UOPS_RETIRED.RETIRE_SLOTS 96310027 1510213
CYCLE_ACTIVITY.STALLS_MEM_ANY 702826978 154652504
EXE_ACTIVITY.BOUND_ON_STORES 52069 78494
EXE_ACTIVITY.1_PORTS_UTIL 34573257 2245431
EXE_ACTIVITY.2_PORTS_UTIL 21356070 2990635
EXE_ACTIVITY.EXE_BOUND_0_PORTS 6028016 2341329
CYCLE_ACTIVITY.STALLS_L1D_MISS 331043022 74407061
CYCLE_ACTIVITY.STALLS_L2_MISS 329474361 72957855
CYCLE_ACTIVITY.STALLS_L3_MISS 3452910 2071006
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 4074854 2447644


CPU_CLK_UNHALTED 1377464120 12532142
INST_RETIRED 85198108 2751551
MEM_INST_RETIRED.ALL_LOADS 23445256 2735723
MEM_INST_RETIRED.ALL_STORES 9310139 1914635
L1D.REPLACEMENT 6389236 937310
L2_LINES_IN.ALL 16443456 2434241
IDQ_UOPS_NOT_DELIVERED.CORE 133607135 26803334
UOPS_ISSUED.ANY 218797628 20638854
INT_MISC.RECOVERY_CYCLES_ANY 9116793 1966660
UOPS_RETIRED.RETIRE_SLOTS 112748854 1712051
CYCLE_ACTIVITY.STALLS_MEM_ANY 834115687 167670300
EXE_ACTIVITY.BOUND_ON_STORES 58507 86920
EXE_ACTIVITY.1_PORTS_UTIL 40671758 2441673
EXE_ACTIVITY.2_PORTS_UTIL 25175220 3252974
EXE_ACTIVITY.EXE_BOUND_0_PORTS 6948906 2545685
CYCLE_ACTIVITY.STALLS_L1D_MISS 392331302 80846571
CYCLE_ACTIVITY.STALLS_L2_MISS 392166653 79676512
CYCLE_ACTIVITY.STALLS_L3_MISS 3923805 2269736
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 4638885 2683923


CPU_CLK_UNHALTED 1575141336 14071897
INST_RETIRED 97668243 3045351
MEM_INST_RETIRED.ALL_LOADS 26980451 2968013
MEM_INST_RETIRED.ALL_STORES 10790899 2094565
L1D.REPLACEMENT 7390770 1017827
L2_LINES_IN.ALL 19082835 2654573
IDQ_UOPS_NOT_DELIVERED.CORE 154027044 28854901
UOPS_ISSUED.ANY 251439681 22229302
INT_MISC.RECOVERY_CYCLES_ANY 10556287 2107188
UOPS_RETIRED.RETIRE_SLOTS 129233605 1891229
CYCLE_ACTIVITY.STALLS_MEM_ANY 966959155 180096949
EXE_ACTIVITY.BOUND_ON_STORES 59366 94533
EXE_ACTIVITY.1_PORTS_UTIL 46724712 2621834
EXE_ACTIVITY.2_PORTS_UTIL 28973875 3497928
EXE_ACTIVITY.EXE_BOUND_0_PORTS 7827883 2744166
CYCLE_ACTIVITY.STALLS_L1D_MISS 455204956 87083548
CYCLE_ACTIVITY.STALLS_L2_MISS 452371063 85705054
CYCLE_ACTIVITY.STALLS_L3_MISS 4280028 2482648
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 5060869 2938828


CPU_CLK_UNHALTED 1772092011 16816764
INST_RETIRED 110327163 3450656
MEM_INST_RETIRED.ALL_LOADS 30498779 3205455
MEM_INST_RETIRED.ALL_STORES 12463980 2480367
L1D.REPLACEMENT 8375867 1093022
L2_LINES_IN.ALL 21723306 2867382
IDQ_UOPS_NOT_DELIVERED.CORE 174502597 30780868
UOPS_ISSUED.ANY 284252693 23745071
INT_MISC.RECOVERY_CYCLES_ANY 11996087 2239996
UOPS_RETIRED.RETIRE_SLOTS 145566386 2082249
CYCLE_ACTIVITY.STALLS_MEM_ANY 1099045594 191574323
EXE_ACTIVITY.BOUND_ON_STORES 66395 103711
EXE_ACTIVITY.1_PORTS_UTIL 52785532 2788399
EXE_ACTIVITY.2_PORTS_UTIL 32747204 3713598
EXE_ACTIVITY.EXE_BOUND_0_PORTS 8723639 2924176
CYCLE_ACTIVITY.STALLS_L1D_MISS 517741700 92871231
CYCLE_ACTIVITY.STALLS_L2_MISS 512651947 91195915
CYCLE_ACTIVITY.STALLS_L3_MISS 4776154 2649143
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
