here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 12710903 38912
INST_RETIRED 1331698 4286
MEM_INST_RETIRED.ALL_LOADS 4348 23
MEM_INST_RETIRED.ALL_STORES 950347 2997
L1D.REPLACEMENT 489977 4004
L2_LINES_IN.ALL 324594 1842
IDQ_UOPS_NOT_DELIVERED.CORE 0 0
UOPS_ISSUED.ANY 0 0
INT_MISC.RECOVERY_CYCLES_ANY 275329 818
UOPS_RETIRED.RETIRE_SLOTS 2344094 5445
CYCLE_ACTIVITY.STALLS_MEM_ANY 88865 1911
EXE_ACTIVITY.BOUND_ON_STORES 2802983 18408
EXE_ACTIVITY.1_PORTS_UTIL 0 0
EXE_ACTIVITY.2_PORTS_UTIL 0 0
EXE_ACTIVITY.EXE_BOUND_0_PORTS 0 0
CYCLE_ACTIVITY.STALLS_L1D_MISS 0 0
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 66478484 270607
INST_RETIRED 7266651 41317
MEM_INST_RETIRED.ALL_LOADS 24889 332
MEM_INST_RETIRED.ALL_STORES 5714753 46110
L1D.REPLACEMENT 3116836 19645
L2_LINES_IN.ALL 2185683 9788
IDQ_UOPS_NOT_DELIVERED.CORE 16211642 65168
UOPS_ISSUED.ANY 27147862 47327
INT_MISC.RECOVERY_CYCLES_ANY 2272607 9256
UOPS_RETIRED.RETIRE_SLOTS 21076836 76761
CYCLE_ACTIVITY.STALLS_MEM_ANY 820171 33936
EXE_ACTIVITY.BOUND_ON_STORES 30789098 132863
EXE_ACTIVITY.1_PORTS_UTIL 8716856 21675
EXE_ACTIVITY.2_PORTS_UTIL 4737411 9983
EXE_ACTIVITY.EXE_BOUND_0_PORTS 3054406 8545
CYCLE_ACTIVITY.STALLS_L1D_MISS 838132 25350
CYCLE_ACTIVITY.STALLS_L2_MISS 207953 18693
CYCLE_ACTIVITY.STALLS_L3_MISS 122442 20066
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 164431 29379


CPU_CLK_UNHALTED 178234425 31562831
INST_RETIRED 169038761 42987580
MEM_INST_RETIRED.ALL_LOADS 45361692 48112936
MEM_INST_RETIRED.ALL_STORES 29447137 19409230
L1D.REPLACEMENT 4213871 1187996
L2_LINES_IN.ALL 3088989 752495
IDQ_UOPS_NOT_DELIVERED.CORE 28511075 5481428
UOPS_ISSUED.ANY 234270686 90157826
INT_MISC.RECOVERY_CYCLES_ANY 3623407 941786
UOPS_RETIRED.RETIRE_SLOTS 187118620 92097078
CYCLE_ACTIVITY.STALLS_MEM_ANY 14887263 18804060
EXE_ACTIVITY.BOUND_ON_STORES 38892699 21392460
EXE_ACTIVITY.1_PORTS_UTIL 28836145 21748192
EXE_ACTIVITY.2_PORTS_UTIL 23450844 22535675
EXE_ACTIVITY.EXE_BOUND_0_PORTS 6656709 1070082
CYCLE_ACTIVITY.STALLS_L1D_MISS 1348452 497325
CYCLE_ACTIVITY.STALLS_L2_MISS 415314 141634
CYCLE_ACTIVITY.STALLS_L3_MISS 282165 143321
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 560 1291
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 360041 163039


CPU_CLK_UNHALTED 281358134 44996501
INST_RETIRED 355491077 63156410
MEM_INST_RETIRED.ALL_LOADS 92662403 70953155
MEM_INST_RETIRED.ALL_STORES 61761182 33838238
L1D.REPLACEMENT 5037406 1772220
L2_LINES_IN.ALL 3878552 1083859
IDQ_UOPS_NOT_DELIVERED.CORE 45633503 8318644
UOPS_ISSUED.ANY 443356369 52483637
INT_MISC.RECOVERY_CYCLES_ANY 5019410 1197567
UOPS_RETIRED.RETIRE_SLOTS 389443108 119161382
CYCLE_ACTIVITY.STALLS_MEM_ANY 21697204 23541199
EXE_ACTIVITY.BOUND_ON_STORES 39690262 32962342
EXE_ACTIVITY.1_PORTS_UTIL 47132065 26623551
EXE_ACTIVITY.2_PORTS_UTIL 43027114 28704952
EXE_ACTIVITY.EXE_BOUND_0_PORTS 10197973 1339336
CYCLE_ACTIVITY.STALLS_L1D_MISS 1720196 697297
CYCLE_ACTIVITY.STALLS_L2_MISS 598739 199858
CYCLE_ACTIVITY.STALLS_L3_MISS 438899 196651
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 560 1449
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 546717 220554


CPU_CLK_UNHALTED 384423999 55664438
INST_RETIRED 541875026 29104981
MEM_INST_RETIRED.ALL_LOADS 139953131 89936949
MEM_INST_RETIRED.ALL_STORES 94068918 45152012
L1D.REPLACEMENT 6008997 2159343
L2_LINES_IN.ALL 4751051 1313757
IDQ_UOPS_NOT_DELIVERED.CORE 62611771 10121922
UOPS_ISSUED.ANY 652365676 106975312
INT_MISC.RECOVERY_CYCLES_ANY 6409456 1410454
UOPS_RETIRED.RETIRE_SLOTS 591215464 98961876
CYCLE_ACTIVITY.STALLS_MEM_ANY 28509956 27500329
EXE_ACTIVITY.BOUND_ON_STORES 40460190 41622026
EXE_ACTIVITY.1_PORTS_UTIL 65430532 30724762
EXE_ACTIVITY.2_PORTS_UTIL 62639511 33739830
EXE_ACTIVITY.EXE_BOUND_0_PORTS 13768893 1570035
CYCLE_ACTIVITY.STALLS_L1D_MISS 1954612 920454
CYCLE_ACTIVITY.STALLS_L2_MISS 770325 240824
CYCLE_ACTIVITY.STALLS_L3_MISS 585625 233116
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 560 1929
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 706309 263649


CPU_CLK_UNHALTED 502410367 81570238
INST_RETIRED 730642830 87087907
MEM_INST_RETIRED.ALL_LOADS 189246349 107173846
MEM_INST_RETIRED.ALL_STORES 126210089 54690926
L1D.REPLACEMENT 9394670 2950983
L2_LINES_IN.ALL 6870921 1706162
IDQ_UOPS_NOT_DELIVERED.CORE 78035493 11628672
UOPS_ISSUED.ANY 864392396 139368814
INT_MISC.RECOVERY_CYCLES_ANY 7620039 1925134
UOPS_RETIRED.RETIRE_SLOTS 798411434 159740888
CYCLE_ACTIVITY.STALLS_MEM_ANY 42066405 47101644
EXE_ACTIVITY.BOUND_ON_STORES 42411731 48470488
EXE_ACTIVITY.1_PORTS_UTIL 92415996 51623399
EXE_ACTIVITY.2_PORTS_UTIL 87552450 45694685
EXE_ACTIVITY.EXE_BOUND_0_PORTS 17267071 1779549
CYCLE_ACTIVITY.STALLS_L1D_MISS 5412222 13711297
CYCLE_ACTIVITY.STALLS_L2_MISS 1832975 3346903
CYCLE_ACTIVITY.STALLS_L3_MISS 1515781 2960956
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 560 2008
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 2112412 4499133


CPU_CLK_UNHALTED 712352561 46929981
INST_RETIRED 936332190 95084074
MEM_INST_RETIRED.ALL_LOADS 280523762 153921554
MEM_INST_RETIRED.ALL_STORES 156547592 62331483
L1D.REPLACEMENT 30874815 30121403
L2_LINES_IN.ALL 18012306 15084617
IDQ_UOPS_NOT_DELIVERED.CORE 80900998 28451805
UOPS_ISSUED.ANY 1098768904 194372684
INT_MISC.RECOVERY_CYCLES_ANY 7912177 3029960
UOPS_RETIRED.RETIRE_SLOTS 1028331836 127482093
CYCLE_ACTIVITY.STALLS_MEM_ANY 90949322 88991786
EXE_ACTIVITY.BOUND_ON_STORES 50424420 53699352
EXE_ACTIVITY.1_PORTS_UTIL 151418183 95248089
EXE_ACTIVITY.2_PORTS_UTIL 131846860 70929231
EXE_ACTIVITY.EXE_BOUND_0_PORTS 20655284 2210804
CYCLE_ACTIVITY.STALLS_L1D_MISS 21415568 32777318
CYCLE_ACTIVITY.STALLS_L2_MISS 6119067 8003061
CYCLE_ACTIVITY.STALLS_L3_MISS 5276469 7051050
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 3126 5781
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 7921617 10877906


CPU_CLK_UNHALTED 832445889 54371767
INST_RETIRED 1098032794 33555524
MEM_INST_RETIRED.ALL_LOADS 326737566 169091828
MEM_INST_RETIRED.ALL_STORES 175261966 69813271
L1D.REPLACEMENT 34263968 32821369
L2_LINES_IN.ALL 20211394 16451124
IDQ_UOPS_NOT_DELIVERED.CORE 91288475 30840637
UOPS_ISSUED.ANY 1312179256 209631673
INT_MISC.RECOVERY_CYCLES_ANY 8877325 3470707
UOPS_RETIRED.RETIRE_SLOTS 1243723667 122015847
CYCLE_ACTIVITY.STALLS_MEM_ANY 113592000 98736674
EXE_ACTIVITY.BOUND_ON_STORES 50425491 60278866
EXE_ACTIVITY.1_PORTS_UTIL 190024086 109993760
EXE_ACTIVITY.2_PORTS_UTIL 166360090 84080846
EXE_ACTIVITY.EXE_BOUND_0_PORTS 23461305 4503882
CYCLE_ACTIVITY.STALLS_L1D_MISS 23505973 35744542
CYCLE_ACTIVITY.STALLS_L2_MISS 6680187 8733423
CYCLE_ACTIVITY.STALLS_L3_MISS 5760495 7699815
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 12370 35962
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 8657327 11880348


CPU_CLK_UNHALTED 1007932005 94655633
INST_RETIRED 1299652415 105583032
MEM_INST_RETIRED.ALL_LOADS 460861504 197897398
MEM_INST_RETIRED.ALL_STORES 185978035 78972406
L1D.REPLACEMENT 43706309 37177657
L2_LINES_IN.ALL 27214394 20017988
IDQ_UOPS_NOT_DELIVERED.CORE 135739534 78082392
UOPS_ISSUED.ANY 1531241814 158392894
INT_MISC.RECOVERY_CYCLES_ANY 9727618 4367895
UOPS_RETIRED.RETIRE_SLOTS 1455662562 168221146
CYCLE_ACTIVITY.STALLS_MEM_ANY 141143681 118276433
EXE_ACTIVITY.BOUND_ON_STORES 52636086 65599766
EXE_ACTIVITY.1_PORTS_UTIL 233354206 129103043
EXE_ACTIVITY.2_PORTS_UTIL 212230181 110063102
EXE_ACTIVITY.EXE_BOUND_0_PORTS 24603619 7176487
CYCLE_ACTIVITY.STALLS_L1D_MISS 32752103 42125192
CYCLE_ACTIVITY.STALLS_L2_MISS 11451463 13371408
CYCLE_ACTIVITY.STALLS_L3_MISS 10058060 11993973
