here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 59336066 389159
INST_RETIRED 56454912 514520
MEM_INST_RETIRED.ALL_LOADS 13577787 248116
MEM_INST_RETIRED.ALL_STORES 2642544 27485
L1D.REPLACEMENT 1006851 15901
L2_LINES_IN.ALL 831586 10654
IDQ_UOPS_NOT_DELIVERED.CORE 2971648 127539
UOPS_ISSUED.ANY 0 0
INT_MISC.RECOVERY_CYCLES_ANY 3062017 344775
UOPS_RETIRED.RETIRE_SLOTS 31870346 4249600
CYCLE_ACTIVITY.STALLS_MEM_ANY 12326547 1746033
EXE_ACTIVITY.BOUND_ON_STORES 327 276
EXE_ACTIVITY.1_PORTS_UTIL 0 0
EXE_ACTIVITY.2_PORTS_UTIL 0 0
EXE_ACTIVITY.EXE_BOUND_0_PORTS 0 0
CYCLE_ACTIVITY.STALLS_L1D_MISS 0 0
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 267716242 1336635
INST_RETIRED 270906403 6590473
MEM_INST_RETIRED.ALL_LOADS 67989261 2061533
MEM_INST_RETIRED.ALL_STORES 13728299 425304
L1D.REPLACEMENT 5668370 194342
L2_LINES_IN.ALL 5034828 150572
IDQ_UOPS_NOT_DELIVERED.CORE 17520290 615386
UOPS_ISSUED.ANY 464828254 14345778
INT_MISC.RECOVERY_CYCLES_ANY 24048108 1406842
UOPS_RETIRED.RETIRE_SLOTS 260208601 16180889
CYCLE_ACTIVITY.STALLS_MEM_ANY 92441918 7833106
EXE_ACTIVITY.BOUND_ON_STORES 472 1500
EXE_ACTIVITY.1_PORTS_UTIL 39132676 993902
EXE_ACTIVITY.2_PORTS_UTIL 31492580 975394
EXE_ACTIVITY.EXE_BOUND_0_PORTS 5879086 395742
CYCLE_ACTIVITY.STALLS_L1D_MISS 65658752 5073469
CYCLE_ACTIVITY.STALLS_L2_MISS 61844798 4426806
CYCLE_ACTIVITY.STALLS_L3_MISS 56587381 4482375
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 459466 230320
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 69651264 4717200


CPU_CLK_UNHALTED 476029206 1888110
INST_RETIRED 482747686 11591627
MEM_INST_RETIRED.ALL_LOADS 122492815 3810043
MEM_INST_RETIRED.ALL_STORES 24843354 796977
L1D.REPLACEMENT 10238881 321013
L2_LINES_IN.ALL 9156531 257778
IDQ_UOPS_NOT_DELIVERED.CORE 32289803 1167985
UOPS_ISSUED.ANY 867544726 26384149
INT_MISC.RECOVERY_CYCLES_ANY 44589768 2139128
UOPS_RETIRED.RETIRE_SLOTS 487742394 24428579
CYCLE_ACTIVITY.STALLS_MEM_ANY 172975510 11904342
EXE_ACTIVITY.BOUND_ON_STORES 1011 2693
EXE_ACTIVITY.1_PORTS_UTIL 74638132 2027246
EXE_ACTIVITY.2_PORTS_UTIL 59884285 2117953
EXE_ACTIVITY.EXE_BOUND_0_PORTS 11232303 787584
CYCLE_ACTIVITY.STALLS_L1D_MISS 130934035 9111118
CYCLE_ACTIVITY.STALLS_L2_MISS 122866480 8032583
CYCLE_ACTIVITY.STALLS_L3_MISS 113342253 8256101
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 673346 386764
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 142744262 9648946


CPU_CLK_UNHALTED 684324168 2324999
INST_RETIRED 698176513 16390756
MEM_INST_RETIRED.ALL_LOADS 177598080 5500173
MEM_INST_RETIRED.ALL_STORES 36025946 1177149
L1D.REPLACEMENT 14985556 487205
L2_LINES_IN.ALL 13428143 419129
IDQ_UOPS_NOT_DELIVERED.CORE 46707969 1566921
UOPS_ISSUED.ANY 1267076765 41157462
INT_MISC.RECOVERY_CYCLES_ANY 64881329 2654778
UOPS_RETIRED.RETIRE_SLOTS 708601073 31212171
CYCLE_ACTIVITY.STALLS_MEM_ANY 256782095 15168188
EXE_ACTIVITY.BOUND_ON_STORES 1196 3230
EXE_ACTIVITY.1_PORTS_UTIL 110013818 2966256
EXE_ACTIVITY.2_PORTS_UTIL 88497073 2982936
EXE_ACTIVITY.EXE_BOUND_0_PORTS 16613598 1028785
CYCLE_ACTIVITY.STALLS_L1D_MISS 193881624 13537398
CYCLE_ACTIVITY.STALLS_L2_MISS 181832829 11338712
CYCLE_ACTIVITY.STALLS_L3_MISS 167956876 11493363
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 947315 496323
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 212615544 13388707


CPU_CLK_UNHALTED 817613025 55419707
INST_RETIRED 851331030 41147427
MEM_INST_RETIRED.ALL_LOADS 208686568 45397305
MEM_INST_RETIRED.ALL_STORES 44362888 7224681
L1D.REPLACEMENT 17625206 3190386
L2_LINES_IN.ALL 15861233 2862954
IDQ_UOPS_NOT_DELIVERED.CORE 56623367 11855547
UOPS_ISSUED.ANY 1503827774 148306027
INT_MISC.RECOVERY_CYCLES_ANY 78129195 18923175
UOPS_RETIRED.RETIRE_SLOTS 894071977 138929976
CYCLE_ACTIVITY.STALLS_MEM_ANY 309648073 74834407
EXE_ACTIVITY.BOUND_ON_STORES 9067 19058
EXE_ACTIVITY.1_PORTS_UTIL 132323865 33165399
EXE_ACTIVITY.2_PORTS_UTIL 107208016 24782891
EXE_ACTIVITY.EXE_BOUND_0_PORTS 20374474 4752788
