here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 47189649 231720
INST_RETIRED 111650051 74617
MEM_INST_RETIRED.ALL_LOADS 23571892 146662
MEM_INST_RETIRED.ALL_STORES 12569281 143516
L1D.REPLACEMENT 19658 1330
L2_LINES_IN.ALL 12251 708
IDQ_UOPS_NOT_DELIVERED.CORE 0 0
UOPS_ISSUED.ANY 0 0
INT_MISC.RECOVERY_CYCLES_ANY 0 0
UOPS_RETIRED.RETIRE_SLOTS 0 0
CYCLE_ACTIVITY.STALLS_MEM_ANY 897519 8357
EXE_ACTIVITY.BOUND_ON_STORES 29465 14053
EXE_ACTIVITY.1_PORTS_UTIL 2207224 2583
EXE_ACTIVITY.2_PORTS_UTIL 3207343 36308
EXE_ACTIVITY.EXE_BOUND_0_PORTS 610543 5312
CYCLE_ACTIVITY.STALLS_L1D_MISS 10991 378
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 216028616 35623975
INST_RETIRED 521522161 31405483
MEM_INST_RETIRED.ALL_LOADS 112050819 28754387
MEM_INST_RETIRED.ALL_STORES 63523925 17608525
L1D.REPLACEMENT 117092 17500
L2_LINES_IN.ALL 80128 8715
IDQ_UOPS_NOT_DELIVERED.CORE 285516027 30310598
UOPS_ISSUED.ANY 519623375 41418616
INT_MISC.RECOVERY_CYCLES_ANY 5198339 162844
UOPS_RETIRED.RETIRE_SLOTS 479372182 3951792
CYCLE_ACTIVITY.STALLS_MEM_ANY 7848177 187606
EXE_ACTIVITY.BOUND_ON_STORES 1015412 110205
EXE_ACTIVITY.1_PORTS_UTIL 24733927 4793145
EXE_ACTIVITY.2_PORTS_UTIL 40807007 10643052
EXE_ACTIVITY.EXE_BOUND_0_PORTS 9510661 1859716
CYCLE_ACTIVITY.STALLS_L1D_MISS 213901 29659
CYCLE_ACTIVITY.STALLS_L2_MISS 285684 51478
CYCLE_ACTIVITY.STALLS_L3_MISS 251955 90729
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 256608 92239


CPU_CLK_UNHALTED 393273344 10019073
INST_RETIRED 954888637 23834118
MEM_INST_RETIRED.ALL_LOADS 236865317 59439799
MEM_INST_RETIRED.ALL_STORES 90670296 33473992
L1D.REPLACEMENT 8350415 5807020
L2_LINES_IN.ALL 431975 1038158
IDQ_UOPS_NOT_DELIVERED.CORE 301736713 99531790
UOPS_ISSUED.ANY 954306261 76707649
INT_MISC.RECOVERY_CYCLES_ANY 10066450 1762080
UOPS_RETIRED.RETIRE_SLOTS 888433202 120790975
CYCLE_ACTIVITY.STALLS_MEM_ANY 14195958 3165329
EXE_ACTIVITY.BOUND_ON_STORES 1898021 3041133
EXE_ACTIVITY.1_PORTS_UTIL 39613927 8948333
EXE_ACTIVITY.2_PORTS_UTIL 70454634 16914173
EXE_ACTIVITY.EXE_BOUND_0_PORTS 10570911 6582350
CYCLE_ACTIVITY.STALLS_L1D_MISS 2440164 1796628
CYCLE_ACTIVITY.STALLS_L2_MISS 753339 257602
CYCLE_ACTIVITY.STALLS_L3_MISS 578522 199926
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 19364 22188
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 648633 234947


CPU_CLK_UNHALTED 591421030 19557807
INST_RETIRED 1458561798 58614376
MEM_INST_RETIRED.ALL_LOADS 384148683 86419121
MEM_INST_RETIRED.ALL_STORES 122200627 44734532
L1D.REPLACEMENT 17978226 8723777
L2_LINES_IN.ALL 636683 1274903
IDQ_UOPS_NOT_DELIVERED.CORE 328744034 106458471
UOPS_ISSUED.ANY 1523733042 82810291
INT_MISC.RECOVERY_CYCLES_ANY 15328988 2196977
UOPS_RETIRED.RETIRE_SLOTS 1397256648 102344505
