here
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
period: 0
freq: 0
CPU_CLK_UNHALTED 49556930 669186
INST_RETIRED 26233094 665988
MEM_INST_RETIRED.ALL_LOADS 4034886 251983
MEM_INST_RETIRED.ALL_STORES 26155 4428
L1D.REPLACEMENT 493716 12847
L2_LINES_IN.ALL 741668 31346
IDQ_UOPS_NOT_DELIVERED.CORE 28597589 2320045
UOPS_ISSUED.ANY 41724437 2567415
INT_MISC.RECOVERY_CYCLES_ANY 5359496 55452
UOPS_RETIRED.RETIRE_SLOTS 11416706 111454
CYCLE_ACTIVITY.STALLS_MEM_ANY 9363152 57445
EXE_ACTIVITY.BOUND_ON_STORES 0 0
EXE_ACTIVITY.1_PORTS_UTIL 0 0
EXE_ACTIVITY.2_PORTS_UTIL 0 0
EXE_ACTIVITY.EXE_BOUND_0_PORTS 0 0
CYCLE_ACTIVITY.STALLS_L1D_MISS 0 0
CYCLE_ACTIVITY.STALLS_L2_MISS 0 0
CYCLE_ACTIVITY.STALLS_L3_MISS 0 0
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 0 0
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 0 0


CPU_CLK_UNHALTED 257297643 4013411
INST_RETIRED 144499185 4653135
MEM_INST_RETIRED.ALL_LOADS 23716000 2098917
MEM_INST_RETIRED.ALL_STORES 175765 51077
L1D.REPLACEMENT 3051933 168352
L2_LINES_IN.ALL 4911564 431727
IDQ_UOPS_NOT_DELIVERED.CORE 220570897 23157024
UOPS_ISSUED.ANY 327385619 15659502
INT_MISC.RECOVERY_CYCLES_ANY 40011196 2768774
UOPS_RETIRED.RETIRE_SLOTS 104218912 6844216
CYCLE_ACTIVITY.STALLS_MEM_ANY 93239544 6533470
EXE_ACTIVITY.BOUND_ON_STORES 13932 22341
EXE_ACTIVITY.1_PORTS_UTIL 40542403 839487
EXE_ACTIVITY.2_PORTS_UTIL 28012054 557246
EXE_ACTIVITY.EXE_BOUND_0_PORTS 4985769 493096
CYCLE_ACTIVITY.STALLS_L1D_MISS 61507216 7138126
CYCLE_ACTIVITY.STALLS_L2_MISS 55286364 6546937
CYCLE_ACTIVITY.STALLS_L3_MISS 29303868 6823722
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 15538 14328
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 38219209 9940373


CPU_CLK_UNHALTED 464987767 5889326
INST_RETIRED 258767306 8576281
MEM_INST_RETIRED.ALL_LOADS 41463473 3713637
MEM_INST_RETIRED.ALL_STORES 285060 90116
L1D.REPLACEMENT 5572351 295088
L2_LINES_IN.ALL 8934910 739456
IDQ_UOPS_NOT_DELIVERED.CORE 415613158 37063359
UOPS_ISSUED.ANY 621067501 24924027
INT_MISC.RECOVERY_CYCLES_ANY 73208771 5791947
UOPS_RETIRED.RETIRE_SLOTS 199079417 10711505
CYCLE_ACTIVITY.STALLS_MEM_ANY 178164058 11307167
EXE_ACTIVITY.BOUND_ON_STORES 26337 42257
EXE_ACTIVITY.1_PORTS_UTIL 77848921 1683924
EXE_ACTIVITY.2_PORTS_UTIL 52818616 2045916
EXE_ACTIVITY.EXE_BOUND_0_PORTS 9669894 949286
CYCLE_ACTIVITY.STALLS_L1D_MISS 120151819 15738837
CYCLE_ACTIVITY.STALLS_L2_MISS 114136109 13387723
CYCLE_ACTIVITY.STALLS_L3_MISS 62655466 14703984
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 29171 27781
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 83024796 21798362


CPU_CLK_UNHALTED 672658889 7323446
INST_RETIRED 376383844 12652600
MEM_INST_RETIRED.ALL_LOADS 60646585 4923684
MEM_INST_RETIRED.ALL_STORES 424935 118215
L1D.REPLACEMENT 8152657 434394
L2_LINES_IN.ALL 13193373 1010643
IDQ_UOPS_NOT_DELIVERED.CORE 607190342 52168941
UOPS_ISSUED.ANY 910648555 34369628
INT_MISC.RECOVERY_CYCLES_ANY 107379701 8866922
UOPS_RETIRED.RETIRE_SLOTS 292528452 14158463
CYCLE_ACTIVITY.STALLS_MEM_ANY 262456547 14871055
EXE_ACTIVITY.BOUND_ON_STORES 26337 53730
EXE_ACTIVITY.1_PORTS_UTIL 115231931 2294452
EXE_ACTIVITY.2_PORTS_UTIL 78831990 3430503
EXE_ACTIVITY.EXE_BOUND_0_PORTS 14346943 1388536
CYCLE_ACTIVITY.STALLS_L1D_MISS 180534400 24703165
CYCLE_ACTIVITY.STALLS_L2_MISS 165659545 19389668
CYCLE_ACTIVITY.STALLS_L3_MISS 88977165 20965295
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 46851 55816
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 117270670 31418041


CPU_CLK_UNHALTED 880319759 8526528
INST_RETIRED 489968579 16192122
MEM_INST_RETIRED.ALL_LOADS 78747826 6372475
MEM_INST_RETIRED.ALL_STORES 543274 152056
L1D.REPLACEMENT 10618870 536040
L2_LINES_IN.ALL 17145053 1257510
IDQ_UOPS_NOT_DELIVERED.CORE 796486202 64643529
UOPS_ISSUED.ANY 1208272881 43177617
INT_MISC.RECOVERY_CYCLES_ANY 140001101 11249146
UOPS_RETIRED.RETIRE_SLOTS 386961360 18603767
CYCLE_ACTIVITY.STALLS_MEM_ANY 347573374 17804243
EXE_ACTIVITY.BOUND_ON_STORES 35005 67927
EXE_ACTIVITY.1_PORTS_UTIL 153260851 3260544
EXE_ACTIVITY.2_PORTS_UTIL 103642831 5068664
EXE_ACTIVITY.EXE_BOUND_0_PORTS 19334497 1901221
CYCLE_ACTIVITY.STALLS_L1D_MISS 234438744 34440744
CYCLE_ACTIVITY.STALLS_L2_MISS 222835190 26370365
CYCLE_ACTIVITY.STALLS_L3_MISS 121510471 28257773
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 76816 80755
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 160545700 41736989


CPU_CLK_UNHALTED 1088099219 9584716
INST_RETIRED 608837013 19975674
MEM_INST_RETIRED.ALL_LOADS 98260086 8863042
MEM_INST_RETIRED.ALL_STORES 695478 212746
L1D.REPLACEMENT 13210826 660563
L2_LINES_IN.ALL 21330824 1640313
IDQ_UOPS_NOT_DELIVERED.CORE 985685670 83840203
UOPS_ISSUED.ANY 1501649829 50967831
INT_MISC.RECOVERY_CYCLES_ANY 173880160 13181121
UOPS_RETIRED.RETIRE_SLOTS 481678169 23225498
CYCLE_ACTIVITY.STALLS_MEM_ANY 433217308 20456531
EXE_ACTIVITY.BOUND_ON_STORES 35005 76870
EXE_ACTIVITY.1_PORTS_UTIL 190815015 4195369
EXE_ACTIVITY.2_PORTS_UTIL 129191569 6729951
EXE_ACTIVITY.EXE_BOUND_0_PORTS 24052817 2503450
CYCLE_ACTIVITY.STALLS_L1D_MISS 291088559 42757625
CYCLE_ACTIVITY.STALLS_L2_MISS 273420734 34063363
CYCLE_ACTIVITY.STALLS_L3_MISS 147890875 34917722
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 93922 99667
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 195043755 51165967


CPU_CLK_UNHALTED 1295795037 10538496
INST_RETIRED 724184453 25541895
MEM_INST_RETIRED.ALL_LOADS 117025591 10308532
MEM_INST_RETIRED.ALL_STORES 823989 242462
L1D.REPLACEMENT 15730162 784755
L2_LINES_IN.ALL 25402587 1865431
IDQ_UOPS_NOT_DELIVERED.CORE 1169100240 101526059
UOPS_ISSUED.ANY 1796856492 60527357
INT_MISC.RECOVERY_CYCLES_ANY 206877738 14870710
UOPS_RETIRED.RETIRE_SLOTS 576885277 26975163
CYCLE_ACTIVITY.STALLS_MEM_ANY 518789096 23719572
EXE_ACTIVITY.BOUND_ON_STORES 35005 85195
EXE_ACTIVITY.1_PORTS_UTIL 228222368 4798793
EXE_ACTIVITY.2_PORTS_UTIL 154206334 7888093
EXE_ACTIVITY.EXE_BOUND_0_PORTS 28868722 2874028
CYCLE_ACTIVITY.STALLS_L1D_MISS 347609894 47812612
CYCLE_ACTIVITY.STALLS_L2_MISS 327222585 46118669
CYCLE_ACTIVITY.STALLS_L3_MISS 178598865 46208667
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 125845 131583
OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_L3_MISS_DEMAND_DATA_RD 236348914 67592167


CPU_CLK_UNHALTED 1503478977 11413974
INST_RETIRED 839001131 31003225
MEM_INST_RETIRED.ALL_LOADS 135572485 11911088
MEM_INST_RETIRED.ALL_STORES 957146 272329
L1D.REPLACEMENT 18346728 910723
L2_LINES_IN.ALL 29697226 2114421
IDQ_UOPS_NOT_DELIVERED.CORE 1358821104 110838006
UOPS_ISSUED.ANY 2088562031 71367499
INT_MISC.RECOVERY_CYCLES_ANY 240555353 17871726
UOPS_RETIRED.RETIRE_SLOTS 670351193 29973537
CYCLE_ACTIVITY.STALLS_MEM_ANY 603841896 26866339
EXE_ACTIVITY.BOUND_ON_STORES 35005 92977
EXE_ACTIVITY.1_PORTS_UTIL 265506057 5246749
EXE_ACTIVITY.2_PORTS_UTIL 179357534 9188959
EXE_ACTIVITY.EXE_BOUND_0_PORTS 33707740 3274710
CYCLE_ACTIVITY.STALLS_L1D_MISS 405722474 53839803
CYCLE_ACTIVITY.STALLS_L2_MISS 379922790 52045915
CYCLE_ACTIVITY.STALLS_L3_MISS 206252821 52227429
OFFCORE_REQUESTS_OUTSTANDING.L3_MISS_DEMAND_DATA_RD_GE_6 129221 146146
